CODE,CATEGORY
68462000000,RX_ACE
63304000000,RX_BBLOCKER
12634000000,
62037000000,RX_BBLOCKER
62037000000,RX_ACE
93712901,RX_BBLOCKER
55289000000,RX_BBLOCKER
615156010,
54868000000,RX_ACE
33261000000,RX_BBLOCKER
58016000000,RX_NITRATES
49999000000,RX_ACE
51728000000,
723516010,RX_NITRATES
591374930,RX_BBLOCKER
50090000000,RX_BBLOCKER
54124000000,RX_THIAZIDE
904644940,
65427000000,RX_LOOP_DIURETIC
58016000000,RX_BBLOCKER
615554005,RX_ACE
49884000000,
117109205,RX_THIAZIDE
143176910,RX_BBLOCKER
57452000000,RX_LOOP_DIURETIC
55887000000,RX_ACE
51079000000,RX_THIAZIDE
68001000000,RX_THIAZIDE
61392000000,
378021877,RX_BBLOCKER
64674000000,RX_THIAZIDE
53014000000,
904580993,
47202000000,RX_ACE
349207210,
16590000000,RX_ACE
68084000000,RX_ACE
42291000000,RX_NITRATES
58605000000,RX_THIAZIDE
53261000000,RX_THIAZIDE
51129000000,RX_LOOP_DIURETIC
68180000000,RX_BBLOCKER
904018560,RX_ACE
4016207,RX_ACE
59115000000,RX_BBLOCKER
66267000000,RX_NITRATES
771035204,RX_BBLOCKER
70771000000,
24196000000,RX_BBLOCKER
147013210,RX_LOOP_DIURETIC
93075301,RX_ACE
677170801,RX_BBLOCKER
71335000000,RX_NITRATES
69238000000,RX_ACE
615156443,RX_ACE
43063000000,RX_BBLOCKER
60505000000,RX_BBLOCKER
66267000000,RX_BBLOCKER
61570000000,RX_ACE
72578000000,
536427101,RX_LOOP_DIURETIC
756016310,RX_BBLOCKER
50090000000,RX_BBLOCKER
66267000000,RX_BBLOCKER
63629000000,RX_ACE
85043803,RX_ACE
62584000000,RX_NITRATES
43353000000,
64679000000,RX_BBLOCKER
76237000000,RX_BBLOCKER
62332000000,
71335000000,RX_BBLOCKER
13811000000,RX_THIAZIDE
186109435,RX_BBLOCKER
71335000000,RX_ACE
60505000000,RX_ACE
67877000000,RX_ACE
68462000000,RX_BBLOCKER
52555000000,
53492000000,RX_THIAZIDE
51407000000,
364011102,RX_ACE
364053802,RX_ACE
70771000000,RX_ACE
63187000000,RX_THIAZIDE
51608000000,RX_BBLOCKER
55154000000,RX_BBLOCKER
69117000000,
58016000000,
378632477,RX_ACE
54868000000,
43353000000,
55370000000,RX_BBLOCKER
65162000000,
23491000000,RX_ACE
10019000000,RX_BBLOCKER
63874000000,RX_ACE
12634000000,RX_BBLOCKER
12634000000,RX_BBLOCKER
78056115,
182190305,RX_BBLOCKER
54868000000,RX_BBLOCKER
832054111,RX_BBLOCKER
58016000000,RX_LOOP_DIURETIC
440858530,RX_THIAZIDE
310081039,RX_BBLOCKER
54868000000,RX_ACE
54441000000,RX_ACE
725002605,RX_ACE
33358000000,RX_LOOP_DIURETIC
70771000000,RX_THIAZIDE
406202401,RX_LOOP_DIURETIC
55048000000,RX_THIAZIDE
19458000000,RX_LOOP_DIURETIC
54007720,RX_BBLOCKER
50053000000,RX_BBLOCKER
67787000000,RX_ACE
115982201,RX_THIAZIDE
64679000000,
68533000000,RX_NITRATES
68115000000,
71335000000,RX_ACE
13811000000,RX_DIGOXIN
58118000000,RX_BBLOCKER
12634000000,RX_DIGOXIN
60760000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
49559000000,
63711000000,RX_THIAZIDE
51407000000,RX_BBLOCKER
338104902,RX_ACE
66685000000,RX_BBLOCKER
65978000000,RX_ACE
12634000000,RX_ACE
46193000000,RX_BBLOCKER
781800501,RX_ACE
10544000000,RX_THIAZIDE
68121561,RX_BBLOCKER
68121741,RX_BBLOCKER
50268000000,RX_DIGOXIN
50091000000,
55829000000,RX_BBLOCKER
60505000000,RX_BBLOCKER
43547000000,RX_THIAZIDE
54868000000,RX_BBLOCKER
64455000000,RX_ACE
904632361,RX_DIGOXIN
904645020,RX_THIAZIDE
68382000000,RX_LOOP_DIURETIC
67046000000,RX_LOOP_DIURETIC
50090000000,RX_NITRATES
615659831,
71335000000,RX_THIAZIDE
53489000000,RX_BBLOCKER
68789000000,RX_LOOP_DIURETIC
12280000000,
68533000000,RX_BBLOCKER
51079000000,RX_THIAZIDE
7414113,RX_THIAZIDE
68071000000,RX_BBLOCKER
3045275,RX_LOOP_DIURETIC
63874000000,
839629816,RX_ACE
58118000000,RX_BBLOCKER
43353000000,RX_LOOP_DIURETIC
42799000000,RX_THIAZIDE
591040530,RX_NITRATES
50742000000,RX_NITRATES
47202000000,RX_ACE
58016000000,RX_BBLOCKER
8048001,RX_THIAZIDE
50090000000,RX_ACE
67544000000,RX_BBLOCKER
54868000000,RX_BBLOCKER
53839000000,RX_DIGOXIN
63874000000,RX_ACE
58016000000,RX_ACE
66267000000,RX_ACE
364032201,RX_THIAZIDE
51655000000,RX_ACE
69097000000,RX_ACE
54868000000,RX_ACE
71610000000,RX_ACE
157071201,RX_BBLOCKER
58016000000,RX_BBLOCKER
50091000000,RX_BBLOCKER
904211380,RX_BBLOCKER
12634000000,RX_THIAZIDE
677159501,RX_NITRATES
58016000000,RX_ACE
71335000000,RX_ACE
71335000000,
68789000000,RX_LOOP_DIURETIC
63874000000,RX_ACE
310077495,RX_ACE
57664000000,RX_BBLOCKER
12783000000,RX_ACE
61703000000,RX_ACE
43063000000,RX_ACE
71300113,RX_THIAZIDE
72578000000,RX_BBLOCKER
490709581,RX_ACE
67544000000,RX_NITRATES
66116000000,RX_BBLOCKER
52959000000,RX_NITRATES
49884000000,RX_BBLOCKER
58016000000,RX_LOOP_DIURETIC
58016000000,RX_THIAZIDE
63874000000,RX_THIAZIDE
67877000000,RX_ACE
70518000000,RX_THIAZIDE
68071000000,RX_LOOP_DIURETIC
228233110,RX_LOOP_DIURETIC
42806000000,RX_BBLOCKER
58118000000,RX_BBLOCKER
60491000000,RX_LOOP_DIURETIC
23155000000,RX_THIAZIDE
67544000000,RX_THIAZIDE
51129000000,RX_BBLOCKER
29300000000,RX_BBLOCKER
70771000000,RX_ACE
172376070,RX_NITRATES
436013330,RX_THIAZIDE
55567000000,RX_BBLOCKER
54868000000,RX_ACE
63187000000,RX_BBLOCKER
147013220,RX_ACE
904196546,RX_THIAZIDE
55289000000,RX_ACE
785230412,RX_NITRATES
55887000000,RX_NITRATES
55048000000,RX_BBLOCKER
62332000000,
33261000000,RX_ACE
17224000000,RX_BBLOCKER
61786000000,RX_ACE
68789000000,RX_LOOP_DIURETIC
63874000000,
23491000000,
23491000000,RX_LOOP_DIURETIC
87278831,RX_THIAZIDE
143936301,
143936510,RX_BBLOCKER
68071000000,RX_NITRATES
615452153,RX_BBLOCKER
43547000000,RX_BBLOCKER
64455000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
13668000000,RX_ACE
839774206,
61786000000,
55048000000,RX_ACE
27241000000,RX_BBLOCKER
50111000000,RX_NITRATES
49999000000,RX_NITRATES
179143930,RX_ACE
723137915,RX_BBLOCKER
721005101,RX_LOOP_DIURETIC
62584000000,RX_BBLOCKER
11845000000,RX_THIAZIDE
50090000000,RX_ACE
68001000000,RX_ACE
60429000000,RX_DIGOXIN
55155000000,RX_THIAZIDE
71610000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
70518000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
70518000000,RX_BBLOCKER
51129000000,RX_THIAZIDE
904561060,RX_ACE
51407000000,RX_THIAZIDE
50111000000,RX_ACE
50090000000,RX_THIAZIDE
4194401,
31722000000,RX_BBLOCKER
54868000000,RX_NITRATES
50383000000,RX_ACE
61392000000,
75921000000,RX_LOOP_DIURETIC
63187000000,RX_THIAZIDE
53002000000,RX_ACE
54569000000,RX_BBLOCKER
55887000000,RX_BBLOCKER
54869000000,RX_BBLOCKER
17224000000,RX_ACE
70518000000,RX_ACE
50268000000,RX_ACE
78055205,RX_ACE
603411621,RX_BBLOCKER
58016000000,RX_ACE
55829000000,
832054211,RX_THIAZIDE
480105098,RX_ACE
36000000000,RX_LOOP_DIURETIC
63629000000,
13668000000,RX_NITRATES
50090000000,
58016000000,RX_ACE
71335000000,
66112000000,RX_LOOP_DIURETIC
179145601,RX_LOOP_DIURETIC
12280000000,RX_BBLOCKER
677076301,RX_ACE
904781460,
68071000000,RX_THIAZIDE
50090000000,RX_ACE
43806000000,RX_BBLOCKER
55154000000,RX_ACE
68071000000,RX_BBLOCKER
6382401,RX_ACE
51079000000,RX_THIAZIDE
67544000000,RX_ACE
58016000000,RX_ACE
31722000000,RX_ACE
50752000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
52549000000,RX_THIAZIDE
68180000000,RX_THIAZIDE
71610000000,RX_ACE
70934000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
67253000000,RX_BBLOCKER
385205910,RX_THIAZIDE
58016000000,RX_BBLOCKER
172423746,
6071487,RX_ACE
54868000000,RX_ACE
65841000000,RX_ACE
58016000000,RX_DIGOXIN
71335000000,
55700000000,RX_BBLOCKER
23491000000,RX_THIAZIDE
54921000000,RX_BBLOCKER
68789000000,
54868000000,RX_THIAZIDE
49856000000,RX_DIGOXIN
49349000000,RX_THIAZIDE
228220710,RX_ACE
60505000000,
69315000000,RX_NITRATES
43063000000,RX_ACE
39769000000,RX_BBLOCKER
68788000000,RX_LOOP_DIURETIC
61314000000,RX_LOOP_DIURETIC
68789000000,RX_LOOP_DIURETIC
53487000000,RX_ACE
115367500,RX_LOOP_DIURETIC
66105000000,RX_ACE
66105000000,RX_ACE
43806000000,RX_NITRATES
51138000000,RX_ACE
61392000000,RX_BBLOCKER
71610000000,
47679000000,RX_ACE
55045000000,RX_BBLOCKER
16252000000,RX_LOOP_DIURETIC
54697000000,RX_BBLOCKER
43063000000,RX_THIAZIDE
31722000000,
35356000000,RX_ACE
51655000000,RX_ACE
52959000000,RX_BBLOCKER
904205880,
63874000000,RX_BBLOCKER
17224000000,RX_LOOP_DIURETIC
25332000000,RX_THIAZIDE
12634000000,RX_BBLOCKER
33261000000,RX_BBLOCKER
51138000000,RX_LOOP_DIURETIC
59591000000,RX_NITRATES
172566060,
363695110,RX_ACE
247233177,RX_NITRATES
54441000000,RX_THIAZIDE
71335000000,RX_ACE
43063000000,RX_BBLOCKER
19458000000,RX_ACE
556017910,RX_BBLOCKER
66267000000,RX_ACE
52493000000,RX_ACE
68071000000,RX_ACE
67544000000,RX_ACE
49999000000,
29300000000,RX_ACE
185003301,RX_BBLOCKER
67046000000,RX_BBLOCKER
43353000000,RX_THIAZIDE
64679000000,RX_LOOP_DIURETIC
58016000000,RX_BBLOCKER
68789000000,RX_BBLOCKER
71335000000,RX_ACE
42806000000,RX_NITRATES
536491202,RX_ACE
16252000000,RX_NITRATES
91419611,RX_BBLOCKER
68180000000,RX_THIAZIDE
53217000000,RX_BBLOCKER
67228000000,RX_ACE
58016000000,RX_BBLOCKER
52728000000,RX_ACE
58016000000,RX_BBLOCKER
67544000000,RX_BBLOCKER
60809000000,RX_BBLOCKER
182119410,RX_BBLOCKER
364032202,RX_ACE
517481025,RX_ACE
54868000000,RX_NITRATES
30698000000,
59772000000,
52959000000,RX_BBLOCKER
12634000000,RX_LOOP_DIURETIC
14101131,RX_THIAZIDE
50090000000,RX_ACE
63630000000,RX_ACE
53002000000,RX_ACE
63629000000,RX_ACE
70518000000,RX_THIAZIDE
615156701,RX_BBLOCKER
70518000000,RX_LOOP_DIURETIC
58016000000,RX_LOOP_DIURETIC
51138000000,RX_ACE
43353000000,RX_LOOP_DIURETIC
51079000000,RX_THIAZIDE
54868000000,RX_THIAZIDE
51285000000,RX_ACE
63629000000,RX_ACE
50090000000,RX_THIAZIDE
63629000000,RX_THIAZIDE
23155000000,RX_THIAZIDE
23490000000,RX_LOOP_DIURETIC
19458000000,RX_LOOP_DIURETIC
52959000000,RX_BBLOCKER
68001000000,RX_BBLOCKER
904766380,RX_LOOP_DIURETIC
57452000000,RX_ACE
21695000000,RX_BBLOCKER
68115000000,RX_ACE
52125000000,RX_LOOP_DIURETIC
62318000000,RX_THIAZIDE
70121000000,RX_LOOP_DIURETIC
21695000000,RX_LOOP_DIURETIC
53808000000,RX_BBLOCKER
53002000000,RX_ACE
60793000000,RX_BBLOCKER
68084000000,
364265401,RX_DIGOXIN
55048000000,RX_THIAZIDE
60505000000,RX_NITRATES
55111000000,RX_THIAZIDE
61392000000,RX_ACE
61392000000,
68789000000,RX_THIAZIDE
59773000000,RX_BBLOCKER
677170805,RX_BBLOCKER
33261000000,RX_ACE
52446000000,RX_THIAZIDE
378141993,RX_ACE
70934000000,RX_THIAZIDE
172419800,RX_BBLOCKER
70518000000,RX_BBLOCKER
50090000000,RX_THIAZIDE
42291000000,RX_ACE
58016000000,RX_ACE
49884000000,RX_NITRATES
71335000000,RX_NITRATES
68789000000,RX_ACE
54868000000,
46703000000,RX_NITRATES
63266009,RX_NITRATES
51079000000,RX_NITRATES
54868000000,RX_NITRATES
57664000000,RX_BBLOCKER
46047128,RX_THIAZIDE
68789000000,RX_BBLOCKER
53489000000,
49884000000,RX_ACE
490023203,RX_ACE
58016000000,RX_THIAZIDE
68071000000,RX_THIAZIDE
63304000000,
247163699,RX_BBLOCKER
904234380,RX_BBLOCKER
68071000000,RX_THIAZIDE
53746000000,RX_THIAZIDE
70518000000,RX_BBLOCKER
23491000000,RX_THIAZIDE
52549000000,
68382000000,RX_LOOP_DIURETIC
55045000000,RX_LOOP_DIURETIC
71610000000,RX_THIAZIDE
719027411,RX_BBLOCKER
29336000000,RX_LOOP_DIURETIC
55887000000,RX_BBLOCKER
54570000000,RX_THIAZIDE
72865000000,RX_THIAZIDE
157040551,RX_THIAZIDE
64720000000,
63629000000,RX_BBLOCKER
63629000000,RX_ACE
63630000000,RX_ACE
53104000000,RX_THIAZIDE
12634000000,RX_THIAZIDE
68789000000,RX_ACE
71205000000,RX_BBLOCKER
185505001,RX_BBLOCKER
247195590,RX_BBLOCKER
781181805,RX_LOOP_DIURETIC
615156013,RX_THIAZIDE
68789000000,
33261000000,RX_ACE
33261000000,RX_NITRATES
51129000000,RX_ACE
12613000000,RX_ACE
172535180,RX_ACE
54869000000,RX_LOOP_DIURETIC
60505000000,RX_BBLOCKER
490712880,RX_THIAZIDE
839784216,RX_ACE
65427000000,
69189000000,RX_ACE
10135000000,
27444000000,RX_THIAZIDE
67544000000,RX_BBLOCKER
24979000000,RX_THIAZIDE
50436000000,
71335000000,
490005330,RX_THIAZIDE
28003501,RX_THIAZIDE
62584000000,RX_NITRATES
677034601,RX_LOOP_DIURETIC
76282000000,RX_ACE
298310028,RX_LOOP_DIURETIC
781520731,RX_LOOP_DIURETIC
55390000000,RX_THIAZIDE
59930000000,RX_ACE
12634000000,RX_THIAZIDE
24236000000,RX_ACE
42799000000,RX_ACE
247180377,RX_BBLOCKER
65243000000,RX_BBLOCKER
61392000000,RX_NITRATES
88010427,RX_NITRATES
68180000000,RX_ACE
68180000000,RX_BBLOCKER
55289000000,RX_BBLOCKER
45865000000,
60505000000,RX_BBLOCKER
591555510,RX_BBLOCKER
58016000000,RX_BBLOCKER
50228000000,RX_NITRATES
70771000000,RX_ACE
172419860,RX_DIGOXIN
50090000000,RX_ACE
52584000000,RX_BBLOCKER
54868000000,RX_THIAZIDE
147019810,RX_BBLOCKER
157097801,RX_BBLOCKER
65841000000,RX_ACE
71335000000,RX_THIAZIDE
58016000000,
67544000000,
14104134,RX_BBLOCKER
185064401,
185080805,RX_THIAZIDE
63629000000,RX_ACE
54570000000,RX_ACE
68259000000,RX_BBLOCKER
52446000000,RX_ACE
23491000000,RX_BBLOCKER
63874000000,RX_ACE
58016000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
247105060,RX_ACE
839776106,
63775000000,RX_LOOP_DIURETIC
52605000000,RX_BBLOCKER
61314000000,RX_ACE
68071000000,RX_BBLOCKER
66116000000,
115486001,RX_BBLOCKER
68789000000,
21695000000,RX_BBLOCKER
721005401,RX_THIAZIDE
63323000000,RX_THIAZIDE
93743510,RX_DIGOXIN
71335000000,RX_NITRATES
440767785,RX_BBLOCKER
65243000000,
50437000000,RX_BBLOCKER
16714000000,RX_LOOP_DIURETIC
53217000000,RX_ACE
39006611,RX_ACE
71335000000,RX_DIGOXIN
58016000000,RX_BBLOCKER
50090000000,RX_ACE
66267000000,RX_BBLOCKER
49884000000,
48866000000,RX_THIAZIDE
50090000000,RX_THIAZIDE
70518000000,
65841000000,RX_NITRATES
93077901,RX_ACE
60760000000,RX_BBLOCKER
60793000000,RX_BBLOCKER
68151000000,RX_LOOP_DIURETIC
12071000000,RX_NITRATES
33261000000,
60429000000,RX_BBLOCKER
12634000000,RX_LOOP_DIURETIC
50090000000,RX_BBLOCKER
591374919,RX_ACE
70786000000,RX_DIGOXIN
52605000000,RX_ACE
50436000000,RX_ACE
49884000000,RX_BBLOCKER
49999000000,RX_ACE
11845000000,RX_NITRATES
781524231,RX_NITRATES
50090000000,RX_BBLOCKER
51079000000,
26053000000,RX_ACE
71335000000,RX_THIAZIDE
63874000000,RX_BBLOCKER
378024393,RX_BBLOCKER
68789000000,RX_THIAZIDE
70518000000,RX_ACE
24236000000,RX_ACE
61392000000,RX_THIAZIDE
68180000000,RX_BBLOCKER
68084000000,RX_BBLOCKER
55045000000,RX_BBLOCKER
55045000000,RX_BBLOCKER
68382000000,RX_ACE
55160000000,RX_BBLOCKER
21695000000,RX_ACE
71610000000,RX_BBLOCKER
52125000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
43063000000,RX_BBLOCKER
70771000000,RX_NITRATES
72888000000,RX_LOOP_DIURETIC
57866000000,RX_BBLOCKER
51655000000,RX_ACE
51129000000,RX_BBLOCKER
50090000000,RX_BBLOCKER
85330604,RX_BBLOCKER
64720000000,RX_ACE
58016000000,
58016000000,RX_BBLOCKER
63630000000,RX_BBLOCKER
62332000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
63629000000,
54570000000,RX_ACE
615155001,
51672000000,RX_BBLOCKER
49502000000,RX_THIAZIDE
49856000000,RX_ACE
66394000000,
46708000000,RX_BBLOCKER
63187000000,RX_BBLOCKER
54868000000,RX_BBLOCKER
172573160,RX_THIAZIDE
43547000000,RX_BBLOCKER
68789000000,RX_BBLOCKER
615793514,RX_ACE
49999000000,RX_LOOP_DIURETIC
64764000000,RX_BBLOCKER
456140563,RX_BBLOCKER
52493000000,RX_NITRATES
63629000000,
484359030,RX_THIAZIDE
28007161,RX_ACE
62584000000,RX_ACE
677034810,RX_THIAZIDE
68001000000,RX_LOOP_DIURETIC
76282000000,RX_BBLOCKER
56072190,
71610000000,RX_NITRATES
302573310,
52037000000,RX_THIAZIDE
58016000000,RX_ACE
66267000000,RX_ACE
67253000000,RX_BBLOCKER
58016000000,RX_ACE
63187000000,RX_ACE
490714701,RX_ACE
63630000000,RX_ACE
16590000000,RX_BBLOCKER
54569000000,RX_THIAZIDE
55289000000,RX_BBLOCKER
71335000000,RX_ACE
68121601,RX_THIAZIDE
53467000000,RX_ACE
12634000000,RX_ACE
61392000000,RX_ACE
172298780,RX_BBLOCKER
70518000000,RX_BBLOCKER
55045000000,RX_ACE
615350613,RX_THIAZIDE
58864000000,RX_BBLOCKER
58864000000,RX_BBLOCKER
43547000000,RX_LOOP_DIURETIC
46042891,
409610218,RX_THIAZIDE
723515930,RX_BBLOCKER
68788000000,RX_THIAZIDE
23490000000,
15548000000,
60351000000,RX_BBLOCKER
55648000000,RX_NITRATES
55155000000,RX_DIGOXIN
615802639,RX_ACE
615814939,RX_LOOP_DIURETIC
66116000000,
51991000000,RX_LOOP_DIURETIC
51129000000,RX_THIAZIDE
781544310,RX_BBLOCKER
839513616,RX_DIGOXIN
64980000000,RX_ACE
61919000000,RX_ACE
54697000000,RX_BBLOCKER
63323000000,RX_BBLOCKER
68084000000,RX_THIAZIDE
68645000000,RX_ACE
53217000000,RX_BBLOCKER
686071101,RX_BBLOCKER
60505000000,RX_THIAZIDE
68084000000,RX_ACE
53873000000,RX_LOOP_DIURETIC
16590000000,RX_BBLOCKER
65597000000,RX_NITRATES
54868000000,RX_ACE
58016000000,RX_ACE
349845501,
25053152,RX_THIAZIDE
904206180,RX_LOOP_DIURETIC
55887000000,RX_BBLOCKER
12634000000,RX_DIGOXIN
58016000000,RX_BBLOCKER
63630000000,RX_BBLOCKER
68789000000,
49999000000,
58016000000,RX_BBLOCKER
143226010,RX_ACE
480111210,RX_BBLOCKER
51138000000,RX_BBLOCKER
12634000000,
71335000000,RX_ACE
66267000000,RX_BBLOCKER
247232090,RX_THIAZIDE
53002000000,RX_ACE
603576728,
52682000000,
10702000000,RX_BBLOCKER
58016000000,RX_ACE
49884000000,RX_THIAZIDE
62584000000,RX_ACE
49884000000,RX_ACE
71335000000,RX_BBLOCKER
54569000000,RX_THIAZIDE
57480000000,RX_ACE
61392000000,RX_ACE
70518000000,RX_BBLOCKER
71335000000,RX_DIGOXIN
258361301,
58016000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
50091000000,RX_LOOP_DIURETIC
603613521,RX_BBLOCKER
16714000000,RX_ACE
71335000000,RX_LOOP_DIURETIC
686004920,RX_ACE
4025752,RX_DIGOXIN
50090000000,RX_THIAZIDE
50090000000,RX_NITRATES
58016000000,RX_THIAZIDE
6355832,RX_ACE
63629000000,
58016000000,
53104000000,RX_ACE
46193000000,
67544000000,RX_BBLOCKER
55289000000,RX_BBLOCKER
68071000000,RX_BBLOCKER
63629000000,RX_THIAZIDE
49349000000,
47003032,RX_ACE
71044224,RX_BBLOCKER
58016000000,
53002000000,RX_BBLOCKER
54869000000,RX_LOOP_DIURETIC
555017302,
58118000000,RX_BBLOCKER
55155000000,
58016000000,RX_LOOP_DIURETIC
66116000000,RX_THIAZIDE
50111000000,RX_BBLOCKER
51079000000,
3048275,RX_BBLOCKER
58016000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
63874000000,RX_THIAZIDE
378054277,RX_ACE
64579000000,RX_LOOP_DIURETIC
24236000000,RX_LOOP_DIURETIC
58016000000,RX_BBLOCKER
61392000000,RX_ACE
10609000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
58016000000,
67296000000,RX_THIAZIDE
51129000000,RX_BBLOCKER
66336000000,RX_LOOP_DIURETIC
66336000000,RX_THIAZIDE
63187000000,
51655000000,
50090000000,
24277594,RX_LOOP_DIURETIC
51129000000,RX_BBLOCKER
54868000000,RX_BBLOCKER
12634000000,RX_BBLOCKER
677142325,
781594887,RX_THIAZIDE
61392000000,RX_ACE
615050001,RX_BBLOCKER
781227376,RX_DIGOXIN
172234360,RX_THIAZIDE
33261000000,RX_THIAZIDE
58016000000,RX_DIGOXIN
63134009,
54868000000,RX_BBLOCKER
60976000000,RX_ACE
536384105,RX_ACE
54869000000,RX_THIAZIDE
43547000000,
55289000000,RX_BBLOCKER
615806305,RX_LOOP_DIURETIC
71335000000,RX_ACE
67544000000,
52493000000,RX_THIAZIDE
58056000000,RX_ACE
49884000000,RX_BBLOCKER
68001000000,RX_ACE
405465801,RX_THIAZIDE
68533000000,RX_BBLOCKER
50090000000,RX_BBLOCKER
16590000000,RX_BBLOCKER
258361102,RX_THIAZIDE
70518000000,
51655000000,RX_BBLOCKER
555046506,RX_ACE
58016000000,RX_BBLOCKER
50090000000,RX_THIAZIDE
68180000000,RX_BBLOCKER
60687000000,RX_ACE
16714000000,RX_ACE
179006550,RX_ACE
50437000000,RX_NITRATES
55155000000,RX_ACE
68084000000,RX_ACE
41284000000,RX_THIAZIDE
52728000000,RX_ACE
58016000000,
55045000000,
49884000000,RX_NITRATES
70954000000,RX_THIAZIDE
61392000000,RX_ACE
223255201,RX_NITRATES
55289000000,RX_BBLOCKER
93013501,RX_THIAZIDE
16714000000,RX_ACE
54921000000,RX_ACE
33261000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
51138000000,
71335000000,
78031405,RX_ACE
66267000000,
12783000000,RX_LOOP_DIURETIC
63629000000,RX_THIAZIDE
43353000000,RX_ACE
59762000000,RX_THIAZIDE
59763000000,RX_BBLOCKER
58177000000,RX_LOOP_DIURETIC
58016000000,RX_ACE
615819339,RX_THIAZIDE
66105000000,RX_THIAZIDE
52959000000,RX_THIAZIDE
55154000000,RX_BBLOCKER
65862000000,RX_BBLOCKER
58016000000,RX_NITRATES
61392000000,
58016000000,RX_THIAZIDE
378044401,RX_ACE
68682000000,RX_ACE
53746000000,RX_ACE
37500101,RX_ACE
686002920,RX_BBLOCKER
58016000000,
15330000000,RX_ACE
42292000000,RX_BBLOCKER
527411737,RX_BBLOCKER
51608000000,
58016000000,RX_THIAZIDE
58016000000,RX_ACE
52959000000,RX_BBLOCKER
781806110,RX_THIAZIDE
61502000000,RX_ACE
68789000000,RX_ACE
33261000000,RX_THIAZIDE
61786000000,RX_BBLOCKER
185574001,RX_BBLOCKER
70518000000,RX_BBLOCKER
63187000000,RX_NITRATES
78031415,RX_THIAZIDE
247233477,RX_BBLOCKER
71335000000,RX_NITRATES
54868000000,RX_DIGOXIN
48433000000,RX_BBLOCKER
555027702,RX_ACE
55048000000,RX_BBLOCKER
58016000000,RX_DIGOXIN
25010000000,RX_THIAZIDE
182262389,
43806000000,RX_ACE
68071000000,
68071000000,
55154000000,RX_LOOP_DIURETIC
51079000000,
3033830,RX_THIAZIDE
71335000000,RX_ACE
70518000000,
66336000000,RX_THIAZIDE
179199270,RX_ACE
71335000000,RX_LOOP_DIURETIC
45963000000,RX_THIAZIDE
68382000000,RX_BBLOCKER
894777201,RX_ACE
66267000000,RX_BBLOCKER
67544000000,RX_THIAZIDE
574020010,RX_THIAZIDE
182100501,
247111960,RX_ACE
496041028,RX_THIAZIDE
904135180,RX_THIAZIDE
63629000000,RX_ACE
55700000000,RX_BBLOCKER
54570000000,RX_ACE
17224000000,RX_BBLOCKER
33261000000,RX_THIAZIDE
68788000000,RX_BBLOCKER
78052805,RX_NITRATES
58016000000,RX_LOOP_DIURETIC
71335000000,RX_THIAZIDE
54868000000,RX_BBLOCKER
78047215,RX_BBLOCKER
725012901,RX_BBLOCKER
54570000000,RX_ACE
52189000000,RX_THIAZIDE
19458000000,RX_ACE
65084000000,
54868000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
135046108,
490005900,RX_ACE
60312000000,RX_DIGOXIN
53489000000,RX_ACE
71205000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
71335000000,RX_BBLOCKER
779045425,RX_LOOP_DIURETIC
779104325,
781522260,RX_DIGOXIN
51079000000,RX_ACE
67296000000,RX_THIAZIDE
59564000000,RX_BBLOCKER
228265996,RX_BBLOCKER
26053000000,
839137806,RX_BBLOCKER
536489001,RX_ACE
66336000000,RX_BBLOCKER
247062533,RX_ACE
31722000000,RX_THIAZIDE
6001482,RX_BBLOCKER
68180000000,RX_ACE
53506000000,RX_THIAZIDE
68645000000,RX_THIAZIDE
33261000000,
63874000000,
68382000000,RX_BBLOCKER
53492000000,RX_ACE
717000110,RX_LOOP_DIURETIC
70771000000,RX_BBLOCKER
60760000000,RX_NITRATES
490714710,RX_THIAZIDE
50090000000,RX_ACE
12634000000,RX_BBLOCKER
12634000000,RX_BBLOCKER
50816000000,
50091000000,RX_THIAZIDE
64725000000,RX_ACE
62332000000,RX_BBLOCKER
30727000000,RX_NITRATES
70934000000,RX_THIAZIDE
68071000000,RX_BBLOCKER
58016000000,
172366660,RX_BBLOCKER
23491000000,RX_NITRATES
49856000000,RX_THIAZIDE
46672000000,RX_BBLOCKER
65862000000,RX_ACE
43063000000,RX_LOOP_DIURETIC
43063000000,
51079000000,RX_BBLOCKER
54869000000,RX_THIAZIDE
63629000000,RX_LOOP_DIURETIC
57721000000,RX_BBLOCKER
17478000000,RX_ACE
13411000000,
13411000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
52544000000,RX_ACE
